doc_id,level1,level2,level3,level4,api_name,url,doc_path,hierarchy_path
45,股票数据,财务数据,业绩预告,,forecast,https://tushare.pro/document/2?doc_id=45,F:\projects\my-stock\tushare_docs\document\2\doc_id-45.md,F:\projects\my-stock\tushare_docs\股票数据\财务数据\业绩预告.md
81,股票数据,财务数据,主营业务构成,,fina_mainbz,https://tushare.pro/document/2?doc_id=81,F:\projects\my-stock\tushare_docs\document\2\doc_id-81.md,F:\projects\my-stock\tushare_docs\股票数据\财务数据\主营业务构成.md
103,股票数据,财务数据,分红送股数据,,dividend,https://tushare.pro/document/2?doc_id=103,F:\projects\my-stock\tushare_docs\document\2\doc_id-103.md,F:\projects\my-stock\tushare_docs\股票数据\财务数据\分红送股数据.md
33,股票数据,财务数据,利润表,,income,https://tushare.pro/document/2?doc_id=33,F:\projects\my-stock\tushare_docs\document\2\doc_id-33.md,F:\projects\my-stock\tushare_docs\股票数据\财务数据\利润表.md
44,股票数据,财务数据,现金流量表,,cashflow,https://tushare.pro/document/2?doc_id=44,F:\projects\my-stock\tushare_docs\document\2\doc_id-44.md,F:\projects\my-stock\tushare_docs\股票数据\财务数据\现金流量表.md
80,股票数据,财务数据,财务审计意见,,fina_audit,https://tushare.pro/document/2?doc_id=80,F:\projects\my-stock\tushare_docs\document\2\doc_id-80.md,F:\projects\my-stock\tushare_docs\股票数据\财务数据\财务审计意见.md
79,股票数据,财务数据,财务指标数据,,fina_indicator,https://tushare.pro/document/2?doc_id=79,F:\projects\my-stock\tushare_docs\document\2\doc_id-79.md,F:\projects\my-stock\tushare_docs\股票数据\财务数据\财务指标数据.md
162,股票数据,财务数据,财报披露日期表,,disclosure_date,https://tushare.pro/document/2?doc_id=162,F:\projects\my-stock\tushare_docs\document\2\doc_id-162.md,F:\projects\my-stock\tushare_docs\股票数据\财务数据\财报披露日期表.md
36,股票数据,财务数据,资产负债表,,balancesheet,https://tushare.pro/document/2?doc_id=36,F:\projects\my-stock\tushare_docs\document\2\doc_id-36.md,F:\projects\my-stock\tushare_docs\股票数据\财务数据\资产负债表.md
170,股票数据,资金流向数据,个股资金流向,,moneyflow,https://tushare.pro/document/2?doc_id=170,F:\projects\my-stock\tushare_docs\document\2\doc_id-170.md,F:\projects\my-stock\tushare_docs\股票数据\资金流向数据\个股资金流向.md
349,股票数据,资金流向数据,个股资金流向（DC）,,moneyflow_dc,https://tushare.pro/document/2?doc_id=349,F:\projects\my-stock\tushare_docs\document\2\doc_id-349.md,F:\projects\my-stock\tushare_docs\股票数据\资金流向数据\个股资金流向_DC.md
348,股票数据,资金流向数据,个股资金流向（THS）,,moneyflow_ths,https://tushare.pro/document/2?doc_id=348,F:\projects\my-stock\tushare_docs\document\2\doc_id-348.md,F:\projects\my-stock\tushare_docs\股票数据\资金流向数据\个股资金流向_THS.md
345,股票数据,资金流向数据,大盘资金流向（DC）,,moneyflow_mkt_dc,https://tushare.pro/document/2?doc_id=345,F:\projects\my-stock\tushare_docs\document\2\doc_id-345.md,F:\projects\my-stock\tushare_docs\股票数据\资金流向数据\大盘资金流向_DC.md
344,股票数据,资金流向数据,板块资金流向（DC）,,moneyflow_ind_dc,https://tushare.pro/document/2?doc_id=344,F:\projects\my-stock\tushare_docs\document\2\doc_id-344.md,F:\projects\my-stock\tushare_docs\股票数据\资金流向数据\板块资金流向_DC.md
371,股票数据,资金流向数据,板块资金流向（THS),,moneyflow_cnt_ths,https://tushare.pro/document/2?doc_id=371,F:\projects\my-stock\tushare_docs\document\2\doc_id-371.md,F:\projects\my-stock\tushare_docs\股票数据\资金流向数据\板块资金流向_THS.md
47,股票数据,资金流向数据,沪深港通资金流向,,moneyflow_hsgt,https://tushare.pro/document/2?doc_id=47,F:\projects\my-stock\tushare_docs\document\2\doc_id-47.md,F:\projects\my-stock\tushare_docs\股票数据\资金流向数据\沪深港通资金流向.md
343,股票数据,资金流向数据,行业资金流向（THS）,,moneyflow_ind_ths,https://tushare.pro/document/2?doc_id=343,F:\projects\my-stock\tushare_docs\document\2\doc_id-343.md,F:\projects\my-stock\tushare_docs\股票数据\资金流向数据\行业资金流向_THS.md
156,行业经济,TMT行业,全国电影剧本备案数据,,film_record,https://tushare.pro/document/2?doc_id=156,F:\projects\my-stock\tushare_docs\document\2\doc_id-156.md,F:\projects\my-stock\tushare_docs\行业经济\TMT行业\全国电影剧本备案数据.md
180,行业经济,TMT行业,全国电视剧备案公示数据,,teleplay_record,https://tushare.pro/document/2?doc_id=180,F:\projects\my-stock\tushare_docs\document\2\doc_id-180.md,F:\projects\my-stock\tushare_docs\行业经济\TMT行业\全国电视剧备案公示数据.md
88,行业经济,TMT行业,台湾电子产业月营收,,tmt_twincome,https://tushare.pro/document/2?doc_id=88,F:\projects\my-stock\tushare_docs\document\2\doc_id-88.md,F:\projects\my-stock\tushare_docs\行业经济\TMT行业\台湾电子产业月营收.md
87,行业经济,TMT行业,台湾电子产业月营收明细,,tmt_twincomedetail,https://tushare.pro/document/2?doc_id=87,F:\projects\my-stock\tushare_docs\document\2\doc_id-87.md,F:\projects\my-stock\tushare_docs\行业经济\TMT行业\台湾电子产业月营收明细.md
116,行业经济,TMT行业,影院日度票房,,bo_cinema,https://tushare.pro/document/2?doc_id=116,F:\projects\my-stock\tushare_docs\document\2\doc_id-116.md,F:\projects\my-stock\tushare_docs\行业经济\TMT行业\影院日度票房.md
114,行业经济,TMT行业,电影周度票房,,bo_weekly,https://tushare.pro/document/2?doc_id=114,F:\projects\my-stock\tushare_docs\document\2\doc_id-114.md,F:\projects\my-stock\tushare_docs\行业经济\TMT行业\电影周度票房.md
115,行业经济,TMT行业,电影日度票房,,bo_daily,https://tushare.pro/document/2?doc_id=115,F:\projects\my-stock\tushare_docs\document\2\doc_id-115.md,F:\projects\my-stock\tushare_docs\行业经济\TMT行业\电影日度票房.md
113,行业经济,TMT行业,电影月度票房,,bo_monthly,https://tushare.pro/document/2?doc_id=113,F:\projects\my-stock\tushare_docs\document\2\doc_id-113.md,F:\projects\my-stock\tushare_docs\行业经济\TMT行业\电影月度票房.md
265,财富管理,基金销售行业数据,各渠道公募基金销售保有规模占比,,fund_sales_ratio,https://tushare.pro/document/2?doc_id=265,F:\projects\my-stock\tushare_docs\document\2\doc_id-265.md,F:\projects\my-stock\tushare_docs\财富管理\基金销售行业数据\各渠道公募基金销售保有规模占比.md
266,财富管理,基金销售行业数据,销售机构公募基金销售保有规模,,fund_sales_vol,https://tushare.pro/document/2?doc_id=266,F:\projects\my-stock\tushare_docs\document\2\doc_id-266.md,F:\projects\my-stock\tushare_docs\财富管理\基金销售行业数据\销售机构公募基金销售保有规模.md
